Treatment,Length,dens
wet,4461,1
wet,4462,1
wet,4463,1
wet,4464,1
wet,4465,1
wet,4466,1
wet,4467,1
wet,4468,1
wet,4469,1
wet,4470,1
wet,4471,1
wet,4472,1
wet,4473,1
wet,4474,1
wet,4475,1
wet,4476,1
wet,4477,1
wet,4478,1
wet,4479,1
wet,4480,1
wet,4481,1
wet,4482,0
wet,4483,0
wet,4484,0
wet,4485,0
wet,4486,0
wet,4487,0
wet,4488,0
wet,4489,0
wet,4490,0
wet,4491,0
wet,4492,0
wet,4493,0
wet,4494,0
wet,4495,0
wet,4496,0
wet,4497,0
wet,4498,0
wet,4499,0
wet,4500,0
wet,4501,0
wet,4502,0
wet,4503,0
wet,4504,0
wet,4505,0
wet,4506,0
wet,4507,0
wet,4508,0
wet,4509,0
wet,4510,0
wet,4511,0
wet,4512,1
wet,4513,1
wet,4514,1
wet,4515,1
wet,4516,1
wet,4517,1
wet,4518,1
wet,4519,1
wet,4520,1
wet,4521,1
wet,4522,1
wet,4523,1
wet,4524,1
wet,4525,1
wet,4526,1
wet,4527,1
wet,4528,1
wet,4529,1
wet,4530,1
wet,4531,1
wet,4532,1
wet,4533,1
wet,4534,1
wet,4535,1
wet,4536,2
wet,4537,2
wet,4538,2
wet,4539,3
wet,4540,3
wet,4541,3
wet,4542,3
wet,4543,3
wet,4544,3
wet,4545,4
wet,4546,4
wet,4547,4
wet,4548,4
wet,4549,4
wet,4550,4
wet,4551,4
wet,4552,4
wet,4553,4
wet,4554,5
wet,4555,6
wet,4556,7
wet,4557,7
wet,4558,7
wet,4559,9
wet,4560,10
wet,4561,10
wet,4562,10
wet,4563,10
wet,4564,10
wet,4565,12
wet,4566,13
wet,4567,13
wet,4568,13
wet,4569,19
wet,4570,23
wet,4571,23
wet,4572,23
wet,4573,24
wet,4574,24
wet,4575,24
wet,4576,24
wet,4577,23
wet,4578,23
wet,4579,23
wet,4580,23
wet,4581,23
wet,4582,25
wet,4583,26
wet,4584,26
wet,4585,26
wet,4586,27
wet,4587,28
wet,4588,29
wet,4589,29
wet,4590,29
wet,4591,29
wet,4592,28
wet,4593,27
wet,4594,27
wet,4595,27
wet,4596,27
wet,4597,28
wet,4598,28
wet,4599,30
wet,4600,30
wet,4601,31
wet,4602,32
wet,4603,32
wet,4604,33
wet,4605,33
wet,4606,32
wet,4607,32
wet,4608,32
wet,4609,33
wet,4610,33
wet,4611,33
wet,4612,34
wet,4613,34
wet,4614,35
wet,4615,35
wet,4616,36
wet,4617,38
wet,4618,39
wet,4619,38
wet,4620,38
wet,4621,39
wet,4622,42
wet,4623,42
wet,4624,42
wet,4625,42
wet,4626,42
wet,4627,42
wet,4628,42
wet,4629,42
wet,4630,43
wet,4631,43
wet,4632,43
wet,4633,43
wet,4634,46
wet,4635,46
wet,4636,46
wet,4637,46
wet,4638,47
wet,4639,47
wet,4640,47
wet,4641,47
wet,4642,47
wet,4643,48
wet,4644,49
wet,4645,49
wet,4646,50
wet,4647,51
wet,4648,52
wet,4649,52
wet,4650,52
wet,4651,52
wet,4652,52
wet,4653,52
wet,4654,52
wet,4655,55
wet,4656,55
wet,4657,55
wet,4658,55
wet,4659,55
wet,4660,55
wet,4661,55
wet,4662,56
wet,4663,56
wet,4664,56
wet,4665,56
wet,4666,56
wet,4667,56
wet,4668,56
wet,4669,57
wet,4670,57
wet,4671,57
wet,4672,57
wet,4673,57
wet,4674,58
wet,4675,58
wet,4676,59
wet,4677,59
wet,4678,60
wet,4679,61
wet,4680,61
wet,4681,61
wet,4682,71
wet,4683,71
wet,4684,72
wet,4685,74
wet,4686,74
wet,4687,75
wet,4688,75
wet,4689,75
wet,4690,75
wet,4691,75
wet,4692,75
wet,4693,76
wet,4694,76
wet,4695,77
wet,4696,77
wet,4697,79
wet,4698,80
wet,4699,80
wet,4700,80
wet,4701,80
wet,4702,81
wet,4703,81
wet,4704,82
wet,4705,82
wet,4706,83
wet,4707,83
wet,4708,84
wet,4709,84
wet,4710,84
wet,4711,84
wet,4712,84
wet,4713,85
wet,4714,86
wet,4715,87
wet,4716,87
wet,4717,87
wet,4718,87
wet,4719,87
wet,4720,87
wet,4721,87
wet,4722,88
wet,4723,88
wet,4724,88
wet,4725,88
wet,4726,88
wet,4727,88
wet,4728,88
wet,4729,88
wet,4730,88
wet,4731,88
wet,4732,88
wet,4733,89
wet,4734,89
wet,4735,88
wet,4736,88
wet,4737,88
wet,4738,88
wet,4739,89
wet,4740,89
wet,4741,89
wet,4742,89
wet,4743,89
wet,4744,89
wet,4745,89
wet,4746,89
wet,4747,89
wet,4748,89
wet,4749,89
wet,4750,89
wet,4751,89
wet,4752,89
wet,4753,90
wet,4754,90
wet,4755,90
wet,4756,90
wet,4757,90
wet,4758,89
wet,4759,89
wet,4760,89
wet,4761,89
wet,4762,89
wet,4763,89
wet,4764,89
wet,4765,89
wet,4766,89
wet,4767,90
wet,4768,90
wet,4769,90
wet,4770,90
wet,4771,90
wet,4772,90
wet,4773,90
wet,4774,90
wet,4775,90
wet,4776,90
wet,4777,90
wet,4778,90
wet,4779,90
wet,4780,90
wet,4781,89
wet,4782,89
wet,4783,89
wet,4784,89
wet,4785,88
wet,4786,87
wet,4787,87
wet,4788,86
wet,4789,86
wet,4790,86
wet,4791,86
wet,4792,86
wet,4793,86
wet,4794,86
wet,4795,86
wet,4796,86
wet,4797,85
wet,4798,85
wet,4799,85
wet,4800,85
wet,4801,85
wet,4802,85
wet,4803,85
wet,4804,85
wet,4805,85
wet,4806,84
wet,4807,84
wet,4808,84
wet,4809,83
wet,4810,81
wet,4811,81
wet,4812,81
wet,4813,81
wet,4814,80
wet,4815,80
wet,4816,80
wet,4817,77
wet,4818,74
wet,4819,72
wet,4820,72
wet,4821,71
wet,4822,70
wet,4823,69
wet,4824,69
wet,4825,68
wet,4826,67
wet,4827,67
wet,4828,67
wet,4829,66
wet,4830,66
wet,4831,66
wet,4832,67
wet,4833,67
wet,4834,67
wet,4835,66
wet,4836,66
wet,4837,65
wet,4838,64
wet,4839,66
wet,4840,66
wet,4841,66
wet,4842,66
wet,4843,66
wet,4844,67
wet,4845,67
wet,4846,65
wet,4847,65
wet,4848,63
wet,4849,63
wet,4850,62
wet,4851,62
wet,4852,62
wet,4853,62
wet,4854,61
wet,4855,61
wet,4856,61
wet,4857,61
wet,4858,60
wet,4859,59
wet,4860,59
wet,4861,59
wet,4862,58
wet,4863,57
wet,4864,56
wet,4865,55
wet,4866,55
wet,4867,54
wet,4868,54
wet,4869,53
wet,4870,51
wet,4871,49
wet,4872,49
wet,4873,47
wet,4874,46
wet,4875,45
wet,4876,44
wet,4877,44
wet,4878,46
wet,4879,44
wet,4880,44
wet,4881,44
wet,4882,44
wet,4883,40
wet,4884,40
wet,4885,39
wet,4886,39
wet,4887,38
wet,4888,40
wet,4889,42
wet,4890,44
wet,4891,44
wet,4892,45
wet,4893,44
wet,4894,45
wet,4895,43
wet,4896,41
wet,4897,40
wet,4898,39
wet,4899,39
wet,4900,39
wet,4901,39
wet,4902,38
wet,4903,37
wet,4904,34
wet,4905,33
wet,4906,33
wet,4907,34
wet,4908,32
wet,4909,32
wet,4910,33
wet,4911,33
wet,4912,32
wet,4913,32
wet,4914,32
wet,4915,32
wet,4916,32
wet,4917,32
wet,4918,31
wet,4919,30
wet,4920,30
wet,4921,31
wet,4922,31
wet,4923,30
wet,4924,30
wet,4925,28
wet,4926,27
wet,4927,28
wet,4928,24
wet,4929,23
wet,4930,24
wet,4931,24
wet,4932,23
wet,4933,23
wet,4934,23
wet,4935,22
wet,4936,20
wet,4937,20
wet,4938,20
wet,4939,20
wet,4940,20
wet,4941,19
wet,4942,19
wet,4943,19
wet,4944,19
wet,4945,18
wet,4946,18
wet,4947,16
wet,4948,16
wet,4949,16
wet,4950,16
wet,4951,15
wet,4952,13
wet,4953,13
wet,4954,12
wet,4955,10
wet,4956,9
wet,4957,9
wet,4958,7
wet,4959,7
wet,4960,7
wet,4961,6
wet,4962,6
wet,4963,6
wet,4964,6
wet,4965,5
wet,4966,5
wet,4967,5
wet,4968,4
wet,4969,3
wet,4970,3
wet,4971,3
wet,4972,3
wet,4973,3
wet,4974,3
wet,4975,3
wet,4976,3
wet,4977,3
wet,4978,3
wet,4979,3
wet,4980,3
wet,4981,2
wet,4982,1
wet,4983,1
wet,4984,1
wet,4985,1
wet,4986,1
wet,4987,1
wet,4988,0
wet,4989,0
wet,4990,0
wet,4991,0
wet,4992,0
wet,4993,0
wet,4994,0
wet,4995,0
wet,4996,0
wet,4997,0
wet,4998,0
wet,4999,0
wet,5000,0
wet,5001,0
wet,5002,0
wet,5003,0
wet,5004,0
wet,5005,0
wet,5006,0
wet,5007,0
wet,5008,0
wet,5009,0
wet,5010,0
wet,5011,0
wet,5012,0
wet,5013,0
wet,5014,0
wet,5015,0
wet,5016,0
wet,5017,0
wet,5018,0
wet,5019,0
wet,5020,0
wet,5021,0
wet,5022,0
wet,5023,0
wet,5024,0
wet,5025,0
wet,5026,0
wet,5027,0
wet,5028,0
wet,5029,0
wet,5030,0
wet,5031,0
wet,5032,0
wet,5033,0
wet,5034,0
wet,5035,0
wet,5036,0
wet,5037,0
wet,5038,0
wet,5039,0
wet,5040,0
wet,5041,0
wet,5042,0
wet,5043,0
wet,5044,0
wet,5045,0
wet,5046,0
wet,5047,0
wet,5048,0
wet,5049,0
wet,5050,0
wet,5051,0
wet,5052,0
wet,5053,0
wet,5054,0
wet,5055,0
wet,5056,0
wet,5057,0
wet,5058,0
wet,5059,0
wet,5060,0
wet,5061,0
wet,5062,0
wet,5063,0
wet,5064,0
wet,5065,0
wet,5066,0
wet,5067,0
wet,5068,0
wet,5069,0
wet,5070,0
wet,5071,0
wet,5072,0
wet,5073,0
wet,5074,0
wet,5075,0
wet,5076,0
wet,5077,0
wet,5078,0
wet,5079,0
wet,5080,0
wet,5081,0
wet,5082,0
wet,5083,0
wet,5084,0
wet,5085,0
wet,5086,0
wet,5087,0
wet,5088,0
wet,5089,0
wet,5090,0
wet,5091,0
wet,5092,0
wet,5093,0
wet,5094,0
wet,5095,0
wet,5096,0
wet,5097,0
wet,5098,0
wet,5099,0
wet,5100,0
wet,5101,0
wet,5102,0
wet,5103,0
wet,5104,0
wet,5105,0
wet,5106,0
wet,5107,0
wet,5108,0
wet,5109,0
wet,5110,0
wet,5111,0
wet,5112,0
wet,5113,0
wet,5114,0
wet,5115,0
wet,5116,0
wet,5117,0
wet,5118,0
wet,5119,0
wet,5120,0
wet,5121,0
wet,5122,0
wet,5123,0
wet,5124,0
wet,5125,0
wet,5126,0
wet,5127,0
wet,5128,0
wet,5129,0
wet,5130,0
wet,5131,0
wet,5132,0
wet,5133,0
wet,5134,0
wet,5135,0
wet,5136,0
wet,5137,0
wet,5138,0
wet,5139,0
wet,5140,0
wet,5141,1
wet,5142,1
wet,5143,1
wet,5144,1
wet,5145,1
wet,5146,1
wet,5147,1
wet,5148,1
wet,5149,1
wet,5150,1
wet,5151,1
wet,5152,1
wet,5153,1
wet,5154,1
wet,5155,1
wet,5156,1
wet,5157,1
wet,5158,1
wet,5159,1
wet,5160,1
wet,5161,1
wet,5162,1
wet,5163,1
wet,5164,1
wet,5165,1
wet,5166,1
wet,5167,1
wet,5168,1
wet,5169,1
wet,5170,1
wet,5171,1
wet,5172,1
wet,5173,1
wet,5174,1
wet,5175,1
wet,5176,1
wet,5177,1
wet,5178,1
wet,5179,0
wet,5180,0
wet,5181,0
wet,5182,0
wet,5183,0
wet,5184,0
wet,5185,0
wet,5186,0
wet,5187,0
wet,5188,0
wet,5189,0
wet,5190,0
wet,5191,0
wet,5192,0
wet,5193,0
wet,5194,0
wet,5195,0
wet,5196,0
wet,5197,0
wet,5198,0
wet,5199,0
wet,5200,0
wet,5201,0
wet,5202,0
wet,5203,0
wet,5204,0
wet,5205,0
wet,5206,0
wet,5207,0
wet,5208,0
wet,5209,0
wet,5210,0
wet,5211,0
wet,5212,0
wet,5213,0
wet,5214,0
wet,5215,0
wet,5216,0
wet,5217,0
wet,5218,0
wet,5219,0
wet,5220,0
wet,5221,0
wet,5222,0
wet,5223,0
wet,5224,0
wet,5225,0
wet,5226,0
wet,5227,0
wet,5228,0
wet,5229,0
wet,5230,0
wet,5231,0
wet,5232,0
wet,5233,0
wet,5234,0
wet,5235,0
wet,5236,0
wet,5237,0
wet,5238,0
wet,5239,0
wet,5240,0
wet,5241,0
wet,5242,0
wet,5243,0
wet,5244,0
wet,5245,0
wet,5246,0
wet,5247,0
wet,5248,0
wet,5249,0
wet,5250,0
wet,5251,0
wet,5252,0
wet,5253,0
wet,5254,0
wet,5255,0
wet,5256,0
wet,5257,0
wet,5258,0
wet,5259,0
wet,5260,0
wet,5261,0
wet,5262,0
wet,5263,0
wet,5264,0
wet,5265,0
wet,5266,0
wet,5267,0
wet,5268,0
wet,5269,0
wet,5270,0
wet,5271,0
wet,5272,0
wet,5273,0
wet,5274,0
wet,5275,0
wet,5276,0
wet,5277,0
wet,5278,0
wet,5279,0
wet,5280,0
wet,5281,0
wet,5282,0
wet,5283,0
wet,5284,0
wet,5285,0
wet,5286,0
wet,5287,0
wet,5288,0
wet,5289,0
wet,5290,0
wet,5291,0
wet,5292,0
wet,5293,0
wet,5294,0
wet,5295,0
wet,5296,0
wet,5297,0
wet,5298,0
wet,5299,0
wet,5300,0
wet,5301,0
wet,5302,0
wet,5303,0
wet,5304,0
wet,5305,0
wet,5306,0
wet,5307,0
wet,5308,0
wet,5309,0
wet,5310,0
wet,5311,1
wet,5312,1
wet,5313,1
wet,5314,1
wet,5315,1
wet,5316,1
wet,5317,1
wet,5318,1
wet,5319,1
wet,5320,1
wet,5321,1
wet,5322,1
wet,5323,1
wet,5324,1
wet,5325,1
wet,5326,1
wet,5327,1
wet,5328,1
wet,5329,1
wet,5330,1
wet,5331,1
wet,5332,1
wet,5333,1
wet,5334,1
wet,5335,1
wet,5336,1
wet,5337,1
wet,5338,1
wet,5339,1
wet,5340,1
wet,5341,1
wet,5342,1
wet,5343,1
wet,5344,1
wet,5345,1
wet,5346,1
wet,5347,1
wet,5348,1
wet,5349,1
wet,5350,1
wet,5351,1
wet,5352,1
wet,5353,1
wet,5354,1
wet,5355,1
wet,5356,1
wet,5357,1
wet,5358,1
wet,5359,1
wet,5360,1
wet,5361,1
wet,5362,1
wet,5363,1
wet,5364,1
wet,5365,1
wet,5366,1
wet,5367,1
wet,5368,1
wet,5369,1
wet,5370,1
wet,5371,1
wet,5372,1
wet,5373,1
wet,5374,1
wet,5375,1
wet,5376,1
wet,5377,1
wet,5378,1
wet,5379,1
wet,5380,1
wet,5381,1
wet,5382,1
wet,5383,1
wet,5384,1
wet,5385,1
wet,5386,1
wet,5387,1
wet,5388,1
wet,5389,1
wet,5390,1
wet,5391,1
wet,5392,1
wet,5393,1
wet,5394,1
wet,5395,1
wet,5396,1
wet,5397,1
wet,5398,1
wet,5399,1
wet,5400,1
wet,5401,1
wet,5402,1
wet,5403,1
wet,5404,1
wet,5405,1
wet,5406,1
wet,5407,1
wet,5408,1
wet,5409,1
wet,5410,1
wet,5411,1
wet,5412,1
wet,5413,1
wet,5414,1
wet,5415,1
wet,5416,1
wet,5417,1
wet,5418,1
wet,5419,1
wet,5420,1
wet,5421,1
wet,5422,1
wet,5423,1
wet,5424,1
wet,5425,1
wet,5426,1
wet,5427,1
wet,5428,1
wet,5429,1
wet,5430,1
wet,5431,1
wet,5432,1
wet,5433,1
wet,5434,1
wet,5435,1
wet,5436,1
wet,5437,1
wet,5438,1
wet,5439,1
wet,5440,1
wet,5441,1
wet,5442,1
wet,5443,1
wet,5444,1
wet,5445,1
wet,5446,1
wet,5447,1
wet,5448,1
wet,5449,1
wet,5450,1
wet,5451,1
wet,5452,1
wet,5453,1
wet,5454,1
wet,5455,1
wet,5456,1
wet,5457,1
wet,5458,1
wet,5459,1
wet,5460,1
wet,5461,1
wet,5462,1
wet,5463,1
wet,5464,1
wet,5465,1
wet,5466,1
wet,5467,1
wet,5468,1
wet,5469,1
wet,5470,1
wet,5471,1
wet,5472,1
wet,5473,1
wet,5474,1
wet,5475,1
wet,5476,1
wet,5477,1
wet,5478,1
wet,5479,1
wet,5480,1
wet,5481,1
wet,5482,2
wet,5483,2
wet,5484,2
wet,5485,2
wet,5486,2
wet,5487,2
wet,5488,2
wet,5489,2
wet,5490,2
wet,5491,3
wet,5492,3
wet,5493,3
wet,5494,3
wet,5495,3
wet,5496,3
wet,5497,3
wet,5498,3
wet,5499,3
wet,5500,3
wet,5501,3
wet,5502,3
wet,5503,3
wet,5504,3
wet,5505,3
wet,5506,3
wet,5507,3
wet,5508,3
wet,5509,3
wet,5510,3
wet,5511,3
wet,5512,3
wet,5513,3
wet,5514,3
wet,5515,3
wet,5516,3
wet,5517,3
wet,5518,3
wet,5519,4
wet,5520,3
wet,5521,3
wet,5522,3
wet,5523,3
wet,5524,4
wet,5525,4
wet,5526,4
wet,5527,4
wet,5528,4
wet,5529,4
wet,5530,4
wet,5531,4
wet,5532,4
wet,5533,4
wet,5534,4
wet,5535,4
wet,5536,4
wet,5537,4
wet,5538,4
wet,5539,4
wet,5540,4
wet,5541,4
wet,5542,4
wet,5543,4
wet,5544,4
wet,5545,4
wet,5546,4
wet,5547,4
wet,5548,4
wet,5549,4
wet,5550,4
wet,5551,4
wet,5552,4
wet,5553,4
wet,5554,4
wet,5555,4
wet,5556,4
wet,5557,4
wet,5558,4
wet,5559,4
wet,5560,4
wet,5561,3
wet,5562,3
wet,5563,3
wet,5564,2
wet,5565,2
wet,5566,1
wet,5567,1
wet,5568,1
wet,5569,1
wet,5570,1
wet,5571,1
wet,5572,1
wet,5573,1
wet,5574,1
wet,5575,1
wet,5576,1
wet,5577,0
wet,5578,0
wet,5579,0
wet,5580,0
wet,5581,0
wet,5582,0
wet,5583,0
wet,5584,0
wet,5585,0
wet,5586,0
wet,5587,0
wet,5588,0
wet,5589,0
wet,5590,0
wet,5591,0
wet,5592,0
wet,5593,0
wet,5594,0
wet,5595,0
wet,5596,0
wet,5597,0
wet,5598,0
wet,5599,0
wet,5600,0
wet,5601,0
wet,5602,0
wet,5603,0
wet,5604,0
wet,5605,0
wet,5606,0
wet,5607,0
wet,5608,0
wet,5609,0
wet,5610,0
wet,5611,0
wet,5612,0
wet,5613,0
wet,5614,0
wet,5615,0
wet,5616,0
wet,5617,0
wet,5618,0
wet,5619,0
wet,5620,0
wet,5621,0
wet,5622,0
wet,5623,0
wet,5624,0
wet,5625,0
wet,5626,0
wet,5627,0
wet,5628,0
wet,5629,0
wet,5630,0
wet,5631,0
wet,5632,0
wet,5633,0
wet,5634,0
wet,5635,0
wet,5636,0
wet,5637,0
wet,5638,0
wet,5639,0
wet,5640,0
wet,5641,0
wet,5642,0
wet,5643,0
wet,5644,0
wet,5645,0
wet,5646,0
wet,5647,0
wet,5648,0
wet,5649,0
wet,5650,0
wet,5651,0
wet,5652,0
wet,5653,0
wet,5654,0
wet,5655,0
wet,5656,0
wet,5657,0
wet,5658,0
wet,5659,0
wet,5660,0
wet,5661,0
wet,5662,0
wet,5663,0
wet,5664,0
wet,5665,0
wet,5666,0
wet,5667,0
wet,5668,0
wet,5669,0
wet,5670,0
wet,5671,0
wet,5672,0
wet,5673,0
wet,5674,0
wet,5675,0
wet,5676,0
wet,5677,0
wet,5678,0
wet,5679,0
wet,5680,0
wet,5681,0
wet,5682,0
wet,5683,0
wet,5684,0
wet,5685,0
wet,5686,0
wet,5687,0
wet,5688,0
wet,5689,0
wet,5690,0
wet,5691,0
wet,5692,0
wet,5693,0
wet,5694,0
wet,5695,0
wet,5696,0
wet,5697,0
wet,5698,0
wet,5699,0
wet,5700,0
wet,5701,0
wet,5702,0
wet,5703,0
wet,5704,0
wet,5705,0
wet,5706,0
wet,5707,0
wet,5708,0
wet,5709,0
wet,5710,0
wet,5711,0
wet,5712,0
wet,5713,0
wet,5714,0
wet,5715,0
wet,5716,0
wet,5717,0
wet,5718,0
wet,5719,0
wet,5720,0
wet,5721,0
wet,5722,0
wet,5723,0
wet,5724,0
wet,5725,0
wet,5726,0
wet,5727,0
wet,5728,0
wet,5729,0
wet,5730,0
wet,5731,18
wet,5732,18
wet,5733,19
wet,5734,19
wet,5735,22
wet,5736,22
wet,5737,22
wet,5738,22
wet,5739,22
wet,5740,22
wet,5741,22
wet,5742,22
wet,5743,22
wet,5744,23
wet,5745,23
wet,5746,23
wet,5747,23
wet,5748,23
wet,5749,25
wet,5750,25
wet,5751,25
wet,5752,25
wet,5753,26
wet,5754,29
wet,5755,29
wet,5756,29
wet,5757,29
wet,5758,29
wet,5759,29
wet,5760,29
wet,5761,29
wet,5762,29
wet,5763,30
wet,5764,30
wet,5765,30
wet,5766,30
wet,5767,30
wet,5768,30
wet,5769,30
wet,5770,32
wet,5771,33
wet,5772,33
wet,5773,33
wet,5774,33
wet,5775,33
wet,5776,33
wet,5777,33
wet,5778,33
wet,5779,33
wet,5780,33
wet,5781,33
wet,5782,33
wet,5783,33
wet,5784,33
wet,5785,33
wet,5786,33
wet,5787,33
wet,5788,33
wet,5789,33
wet,5790,34
wet,5791,34
wet,5792,34
wet,5793,34
wet,5794,34
wet,5795,34
wet,5796,30
wet,5797,33
wet,5798,33
wet,5799,33
wet,5800,33
wet,5801,33
wet,5802,33
wet,5803,33
wet,5804,33
wet,5805,33
wet,5806,33
wet,5807,33
wet,5808,33
wet,5809,33
wet,5810,33
wet,5811,31
wet,5812,31
wet,5813,31
wet,5814,31
wet,5815,31
wet,5816,31
wet,5817,32
wet,5818,32
wet,5819,40
wet,5820,41
wet,5821,46
wet,5822,46
wet,5823,46
wet,5824,47
wet,5825,47
wet,5826,47
wet,5827,49
wet,5828,49
wet,5829,50
wet,5830,51
wet,5831,52
wet,5832,53
wet,5833,55
wet,5834,55
wet,5835,55
wet,5836,55
wet,5837,55
wet,5838,55
wet,5839,55
wet,5840,55
wet,5841,55
wet,5842,55
wet,5843,55
wet,5844,55
wet,5845,54
wet,5846,55
wet,5847,55
wet,5848,55
wet,5849,54
wet,5850,54
wet,5851,54
wet,5852,54
wet,5853,54
wet,5854,53
wet,5855,52
wet,5856,52
wet,5857,52
wet,5858,51
wet,5859,49
wet,5860,49
wet,5861,49
wet,5862,48
wet,5863,48
wet,5864,46
wet,5865,45
wet,5866,45
wet,5867,45
wet,5868,45
wet,5869,45
wet,5870,42
wet,5871,42
wet,5872,42
wet,5873,42
wet,5874,42
wet,5875,43
wet,5876,42
wet,5877,42
wet,5878,41
wet,5879,37
wet,5880,37
wet,5881,37
wet,5882,37
wet,5883,36
wet,5884,36
wet,5885,35
wet,5886,35
wet,5887,34
wet,5888,31
wet,5889,31
wet,5890,30
wet,5891,29
wet,5892,29
wet,5893,29
wet,5894,23
wet,5895,22
wet,5896,22
wet,5897,20
wet,5898,20
wet,5899,17
wet,5900,15
wet,5901,15
wet,5902,13
wet,5903,12
wet,5904,12
wet,5905,12
wet,5906,13
wet,5907,13
wet,5908,12
wet,5909,12
wet,5910,11
wet,5911,11
wet,5912,10
wet,5913,8
wet,5914,7
wet,5915,6
wet,5916,4
wet,5917,4
wet,5918,4
wet,5919,4
wet,5920,3
wet,5921,3
wet,5922,3
wet,5923,3
wet,5924,3
wet,5925,3
wet,5926,3
wet,5927,6
wet,5928,8
wet,5929,8
wet,5930,8
wet,5931,9
wet,5932,9
wet,5933,11
wet,5934,11
wet,5935,11
wet,5936,11
wet,5937,11
wet,5938,12
wet,5939,14
wet,5940,16
wet,5941,17
wet,5942,17
wet,5943,17
wet,5944,19
wet,5945,19
wet,5946,21
wet,5947,23
wet,5948,25
wet,5949,27
wet,5950,27
wet,5951,27
wet,5952,32
wet,5953,35
wet,5954,35
wet,5955,37
wet,5956,44
wet,5957,46
wet,5958,52
wet,5959,62
wet,5960,68
wet,5961,73
wet,5962,77
wet,5963,103
wet,5964,121
wet,5965,127
wet,5966,130
wet,5967,139
wet,5968,144
wet,5969,162
wet,5970,218
wet,5971,254
wet,5972,258
wet,5973,268
wet,5974,271
wet,5975,283
wet,5976,320
wet,5977,335
wet,5978,347
wet,5979,352
wet,5980,356
wet,5981,360
wet,5982,362
wet,5983,367
wet,5984,370
wet,5985,373
wet,5986,378
wet,5987,378
wet,5988,380
wet,5989,382
wet,5990,384
wet,5991,390
wet,5992,390
wet,5993,392
wet,5994,393
wet,5995,393
wet,5996,393
wet,5997,394
wet,5998,397
wet,5999,399
wet,6000,404
wet,6001,406
wet,6002,412
wet,6003,420
wet,6004,422
wet,6005,422
wet,6006,425
wet,6007,429
wet,6008,431
wet,6009,436
wet,6010,438
wet,6011,438
wet,6012,442
wet,6013,442
wet,6014,445
wet,6015,447
wet,6016,447
wet,6017,447
wet,6018,449
wet,6019,451
wet,6020,454
wet,6021,454
wet,6022,455
wet,6023,455
wet,6024,455
wet,6025,454
wet,6026,456
wet,6027,456
wet,6028,456
wet,6029,456
wet,6030,456
wet,6031,454
wet,6032,454
wet,6033,454
wet,6034,454
wet,6035,454
wet,6036,456
wet,6037,458
wet,6038,459
wet,6039,460
wet,6040,460
wet,6041,460
wet,6042,460
wet,6043,461
wet,6044,461
wet,6045,460
wet,6046,460
wet,6047,458
wet,6048,458
wet,6049,458
wet,6050,457
wet,6051,457
wet,6052,457
wet,6053,456
wet,6054,456
wet,6055,455
wet,6056,456
wet,6057,455
wet,6058,455
wet,6059,453
wet,6060,452
wet,6061,451
wet,6062,451
wet,6063,449
wet,6064,447
wet,6065,446
wet,6066,444
wet,6067,444
wet,6068,444
wet,6069,441
wet,6070,439
wet,6071,439
wet,6072,439
wet,6073,438
wet,6074,437
wet,6075,405
wet,6076,398
wet,6077,398
wet,6078,397
wet,6079,397
wet,6080,397
wet,6081,397
wet,6082,397
wet,6083,397
wet,6084,396
wet,6085,396
wet,6086,394
wet,6087,394
wet,6088,394
wet,6089,392
wet,6090,392
wet,6091,390
wet,6092,389
wet,6093,389
wet,6094,387
wet,6095,382
wet,6096,382
wet,6097,382
wet,6098,381
wet,6099,381
wet,6100,381
wet,6101,381
wet,6102,380
wet,6103,378
wet,6104,375
wet,6105,375
wet,6106,374
wet,6107,374
wet,6108,373
wet,6109,373
wet,6110,373
wet,6111,369
wet,6112,367
wet,6113,367
wet,6114,365
wet,6115,363
wet,6116,358
wet,6117,353
wet,6118,317
wet,6119,312
wet,6120,309
wet,6121,309
wet,6122,303
wet,6123,303
wet,6124,302
wet,6125,300
wet,6126,294
wet,6127,293
wet,6128,292
wet,6129,286
wet,6130,285
wet,6131,286
wet,6132,286
wet,6133,286
wet,6134,286
wet,6135,285
wet,6136,285
wet,6137,284
wet,6138,284
wet,6139,283
wet,6140,283
wet,6141,281
wet,6142,280
wet,6143,278
wet,6144,278
wet,6145,277
wet,6146,277
wet,6147,275
wet,6148,275
wet,6149,273
wet,6150,272
wet,6151,271
wet,6152,269
wet,6153,268
wet,6154,267
wet,6155,263
wet,6156,262
wet,6157,261
wet,6158,260
wet,6159,257
wet,6160,256
wet,6161,250
wet,6162,248
wet,6163,245
wet,6164,244
wet,6165,244
wet,6166,242
wet,6167,239
wet,6168,237
wet,6169,233
wet,6170,231
wet,6171,145
wet,6172,145
wet,6173,142
wet,6174,140
wet,6175,139
wet,6176,138
wet,6177,135
wet,6178,134
wet,6179,124
wet,6180,86
wet,6181,84
wet,6182,84
wet,6183,84
wet,6184,84
wet,6185,83
wet,6186,82
wet,6187,0
wet,6188,0
wet,6189,0
wet,6190,0
wet,6191,0
wet,6192,0
wet,6193,0
wet,6194,0
wet,6195,0
wet,6196,0
wet,6197,0
wet,6198,0
wet,6199,0
wet,6200,0
wet,6201,0
wet,6202,0
wet,6203,0
wet,6204,0
wet,6205,0
wet,6206,0
wet,6207,0
wet,6208,0
